STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/2/2014,,,0.3,0,0,46,51,25
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/3/2014,,,0,0,0,27,37,19
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/4/2014,,,0,0,0,36,48,29
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/5/2014,,,0.11,0,0,45,58,30
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/6/2014,,,0,0,0,26,30,11
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/7/2014,,,0,0,0,14,24,7
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/8/2014,,,0,0,0,26,45,14
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/9/2014,,,0,0,0,39,57,27
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/10/2014,,,0.03,0,0,47,57,44
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/11/2014,,,0.69,0,0,59,65,43
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/12/2014,,,0,0,0,47,62,32
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/13/2014,,,0.3,0,0,49,54,48
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/14/2014,,,0.04,0,0,52,59,38
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/15/2014,,,0.01,0,0,42,47,26
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/16/2014,,,0,0,0,33,49,20
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/17/2014,,,0,0,0,43,49,30
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/18/2014,,,0,0,0,35,49,21
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/19/2014,,,0,0,0,45,54,31
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/20/2014,,,0,0,0,43,63,28
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/21/2014,,,0,0,0,43,52,21
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/22/2014,,,0,0,0,26,39,15
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/23/2014,,,0,0,0,30,39,19
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/24/2014,,,0,0,0,23,35,11
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/25/2014,,,0,0,0,31,48,20
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/26/2014,,,0,0,0,39,59,25
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/27/2014,,,0,0,0,49,53,24
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/28/2014,,,0.08,2,0,22,24,16
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/29/2014,,,0,0,0,19,30,9
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/30/2014,,,0,0,0,23,44,9
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,1/31/2014,,,0,0,0,41,59,23
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/1/2014,,,0,0,0,49,66,37
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/2/2014,,,1.07,0,0,59,69,50
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/3/2014,,,0.8,0,0,48,50,34
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/4/2014,,,0.24,0,0,44,61,33
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/5/2014,,,0.19,0,0,47,60,29
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/6/2014,,,0,0,0,31,36,26
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/7/2014,,,0,0,0,32,45,23
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/8/2014,,,0,0,0,41,54,34
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/9/2014,,,0,0,0,47,59,35
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/10/2014,,,0.01,0,0,41,43,34
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/11/2014,,,0.38,0,0,34,37,32
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/12/2014,,,0.52,3,0,36,37,31
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/13/2014,,,0,0,3.9,36,50,31
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/14/2014,,,0.44,0,0,42,57,29
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/15/2014,,,0,0,0,40,48,31
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/16/2014,,,0,0,0,44,65,30
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/17/2014,,,0.02,0,0,50,67,38
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/18/2014,,,0.04,0,0,57,69,43
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/19/2014,,,0,0,0,63,67,59
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/20/2014,,,0.41,0,0,65,72,63
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/21/2014,,,0.8,0,0,56,65,39
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/22/2014,,,0,0,0,50,66,35
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/23/2014,,,0,0,0,56,72,40
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/24/2014,,,0,0,0,52,64,39
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/25/2014,,,0.04,0,0,49,58,41
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/26/2014,,,0.37,0,0,39,44,27
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/27/2014,,,0,0,0,34,50,20
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,2/28/2014,,,0.04,0,0,40,59,24
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/1/2014,,,0,0,0,53,68,46
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/2/2014,,,0,0,0,63,76,53
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/3/2014,,,0.28,0,0,48,65,27
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/4/2014,,,0,0,0,33,43,27
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/5/2014,,,0,0,0,46,63,34
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/6/2014,,,0.45,0,0,46,49,38
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/7/2014,,,0,0,0,47,63,39
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/8/2014,,,0,0,0,52,69,37
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/9/2014,,,0,0,0,57,70,44
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/10/2014,,,0,0,0,56,71,42
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/11/2014,,,0.11,0,0,61,78,47
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/12/2014,,,0.01,0,0,59,64,38
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/13/2014,,,0,0,0,44,58,32
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/14/2014,,,0,0,0,51,68,37
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/15/2014,,,0.05,0,0,60,67,55
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/16/2014,,,1.59,0,0,61,70,56
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/17/2014,,,0.02,0,0,49,59,40
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/18/2014,,,0,0,0,45,52,40
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/19/2014,,,0,0,0,54,61,49
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/20/2014,,,0,0,0,54,68,40
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/21/2014,,,0,0,0,54,72,35
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/22/2014,,,0,0,0,64,78,50
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/23/2014,,,0.4,0,0,55,59,43
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/24/2014,,,0,0,0,49,65,32
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/25/2014,,,0,0,0,47,52,32
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/26/2014,,,0,0,0,41,56,25
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/27/2014,,,0.41,0,0,54,70,45
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/28/2014,,,1.07,0,0,60,64,57
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/29/2014,,,0.33,0,0,59,64,46
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/30/2014,,,0,0,0,52,67,40
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,3/31/2014,,,0,0,0,56,78,37
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/1/2014,,,0,0,0,66,81,52
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/2/2014,,,0,0,0,66,79,56
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/3/2014,,,0,0,0,71,82,64
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/4/2014,,,0.34,0,0,66,68,53
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/5/2014,,,0,0,0,56,65,42
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/6/2014,,,2.47,0,0,54,60,50
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/7/2014,,,1.91,0,0,60,70,49
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/8/2014,,,0,0,0,54,66,43
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/9/2014,,,0,0,0,57,70,47
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/10/2014,,,0,0,0,60,77,42
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/11/2014,,,0,0,0,65,76,55
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/12/2014,,,0,0,0,67,82,52
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/13/2014,,,0,0,0,71,82,57
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/14/2014,,,1.48,0,0,67,69,60
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/15/2014,,,0.17,0,0,51,61,35
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/16/2014,,,0,0,0,47,67,32
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/17/2014,,,0,0,0,57,70,47
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/18/2014,,,0.19,0,0,58,61,52
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/19/2014,,,0.01,0,0,62,77,52
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/20/2014,,,0,0,0,66,81,54
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/21/2014,,,0,0,0,65,79,51
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/22/2014,,,0.04,0,0,66,74,60
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/23/2014,,,0,0,0,66,79,51
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/24/2014,,,0.16,0,0,66,84,50
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/25/2014,,,0,0,0,70,77,59
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/26/2014,,,0,0,0,69,84,53
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/27/2014,,,0.45,0,0,67,73,61
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/28/2014,,,0.91,0,0,73,84,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/29/2014,,,0.73,0,0,71,79,64
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,4/30/2014,,,0.03,0,0,68,76,55
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/1/2014,,,0,0,0,59,68,48
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/2/2014,,,0,0,0,62,72,50
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/3/2014,,,0,0,0,62,79,46
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/4/2014,,,0,0,0,69,87,52
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/5/2014,,,0,0,0,74,88,57
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/6/2014,,,0,0,0,74,86,58
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/7/2014,,,0,0,0,73,86,61
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/8/2014,,,0,0,0,74,87,59
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/9/2014,,,0.11,0,0,73,77,66
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/10/2014,,,0.03,0,0,70,79,66
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/11/2014,,,0,0,0,73,85,65
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/12/2014,,,0,0,0,77,86,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/13/2014,,,0,0,0,77,87,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/14/2014,,,1.18,0,0,71,76,54
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/15/2014,,,0,0,0,58,65,49
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/16/2014,,,0,0,0,58,69,47
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/17/2014,,,0.14,0,0,59,76,49
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/18/2014,,,0.12,0,0,62,67,58
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/19/2014,,,0,0,0,67,80,57
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/20/2014,,,0,0,0,75,86,65
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/21/2014,,,0,0,0,77,87,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/22/2014,,,0,0,0,77,88,63
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/23/2014,,,0,0,0,78,89,66
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/24/2014,,,0,0,0,77,88,65
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/25/2014,,,0,0,0,78,89,66
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/26/2014,,,0,0,0,78,89,70
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/27/2014,,,0,0,0,78,85,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/28/2014,,,0.42,0,0,74,83,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/29/2014,,,0.25,0,0,71,77,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/30/2014,,,0.07,0,0,75,86,70
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,5/31/2014,,,0,0,0,75,87,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/1/2014,,,0.01,0,0,76,83,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/2/2014,,,0,0,0,74,78,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/3/2014,,,0,0,0,76,86,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/4/2014,,,0,0,0,79,88,72
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/5/2014,,,0,0,0,81,91,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/6/2014,,,0.19,0,0,76,87,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/7/2014,,,0.87,0,0,76,88,66
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/8/2014,,,0,0,0,77,88,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/9/2014,,,0.65,0,0,78,87,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/10/2014,,,0.42,0,0,74,85,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/11/2014,,,0.95,0,0,71,78,66
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/12/2014,,,0,0,0,73,84,66
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/13/2014,,,0.06,0,0,74,83,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/14/2014,,,0,0,0,75,86,64
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/15/2014,,,0,0,0,79,88,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/16/2014,,,0.41,0,0,78,89,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/17/2014,,,0.12,0,0,79,90,70
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/18/2014,,,0,0,0,80,90,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/19/2014,,,0,0,0,81,91,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/20/2014,,,0,0,0,81,92,72
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/21/2014,,,0,0,0,82,92,72
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/22/2014,,,0,0,0,81,90,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/23/2014,,,0.22,0,0,77,88,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/24/2014,,,0,0,0,77,87,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/25/2014,,,0,0,0,80,88,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/26/2014,,,0.89,0,0,76,81,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/27/2014,,,0.02,0,0,77,87,70
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/28/2014,,,0,0,0,78,87,70
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/29/2014,,,0,0,0,80,90,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,6/30/2014,,,0,0,0,83,92,75
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/1/2014,,,0,0,0,82,93,72
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/2/2014,,,0,0,0,83,93,72
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/3/2014,,,0,0,0,79,86,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/4/2014,,,0,0,0,73,85,61
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/5/2014,,,0,0,0,74,89,58
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/6/2014,,,0,0,0,79,88,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/7/2014,,,0,0,0,80,92,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/8/2014,,,0,0,0,83,93,76
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/9/2014,,,0,0,0,81,88,74
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/10/2014,,,0,0,0,81,89,74
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/11/2014,,,0,0,0,81,93,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/12/2014,,,0,0,0,83,94,74
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/13/2014,,,0.21,0,0,82,95,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/14/2014,,,0.48,0,0,82,95,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/15/2014,,,0.01,0,0,78,84,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/16/2014,,,0,0,0,73,83,62
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/17/2014,,,0,0,0,71,84,60
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/18/2014,,,0.14,0,0,72,76,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/19/2014,,,0.05,0,0,76,87,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/20/2014,,,0,0,0,76,87,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/21/2014,,,0.03,0,0,79,89,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/22/2014,,,0,0,0,79,87,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/23/2014,,,0,0,0,79,89,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/24/2014,,,0,0,0,80,90,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/25/2014,,,0,0,0,79,91,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/26/2014,,,0,0,0,79,95,65
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/27/2014,,,0,0,0,84,97,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/28/2014,,,0,0,0,85,93,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/29/2014,,,0,0,0,74,84,61
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/30/2014,,,0,0,0,71,87,57
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,7/31/2014,,,0,0,0,75,84,67
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/1/2014,,,0,0,0,76,88,68
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/2/2014,,,0,0,0,79,91,72
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/3/2014,,,0,0,0,80,92,71
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/4/2014,,,0,0,0,81,94,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/5/2014,,,0,0,0,83,95,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/6/2014,,,0,0,0,83,97,69
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/7/2014,,,0,0,0,85,99,72
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/8/2014,,,1.39,0,0,82,98,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/9/2014,,,0.03,0,0,77,92,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/10/2014,,,0.06,0,0,78,90,73
USW00013876,"BIRMINGHAM AIRPORT, AL US",33.56556,-86.745,187.5,8/11/2014,,,0,0,0,80,92,74
