DATE,Daily_WL,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
2018-01-19,8.026666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-20,7.872499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-21,7.732499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-22,7.635833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-23,7.637499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.25,,,,,
2018-01-24,7.7925,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-25,7.989166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-26,7.909999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-27,7.774999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-28,7.465833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,2.02,,,,,
2018-01-29,7.357500000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.04,,,,,
2018-01-30,7.5008333333333335,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-01-31,7.5825000000000005,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-01,7.488333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-02,7.409166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-03,7.595833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-04,7.314166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.52,,,,,
2018-02-05,7.353333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-02-06,7.473333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-07,7.295833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.09,,,,,
2018-02-08,7.329999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.46,,,,,
2018-02-09,7.458333333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-02-10,7.333333333333335,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.27,,,,,
2018-02-11,7.084166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.49,,,,,
2018-02-12,6.706666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,3.17,,,,,
2018-02-13,6.7925,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-02-14,6.690833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-15,6.718333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-16,6.658333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-02-17,6.708333333333335,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-02-18,6.746666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-19,6.803333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-20,6.78,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-21,6.7491666666666665,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-23,6.943333333333335,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-24,6.966666666666668,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-25,6.895833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-02-26,6.934999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.17,,,,,
2018-02-27,6.980833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.15,,,,,
2018-02-28,6.915833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-01,6.890833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-02,7.1225,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-03,7.227499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-04,7.254999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-06,7.09,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-07,7.12,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.38,,,,,
2018-03-08,7.285,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-09,7.3875,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-10,7.253333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-11,7.093333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-12,7.091666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.64,,,,,
2018-03-13,7.386666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-14,7.400833333333331,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-15,7.467500000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-16,7.433333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-17,7.310833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.19,,,,,
2018-03-18,7.251666666666668,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-19,7.121666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.24,,,,,
2018-03-20,7.095,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.03,,,,,
2018-03-21,7.314166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-03-22,7.534999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-23,7.5775,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-24,7.546666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-25,7.4816666666666665,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-27,7.449166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-03-28,7.363333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-29,7.315833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-03-30,7.287499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.2,,,,,
2018-03-31,7.476666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-04-01,7.498333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-02,7.524999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-03,7.545833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-04,7.548333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.23,,,,,
2018-04-05,7.678333333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.08,,,,,
2018-04-06,7.761666666666668,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-07,7.605,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.57,,,,,
2018-04-08,7.5,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.85,,,,,
2018-04-10,7.472499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-11,7.535833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-12,7.615833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-13,7.601666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-14,7.449999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-15,7.204166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.95,,,,,
2018-04-16,7.441666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-04-17,7.580000000000002,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-18,7.488333333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-19,7.487500000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-20,7.6258333333333335,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-21,7.6191666666666675,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-22,7.530833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-23,7.351666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.02,,,,,
2018-04-24,7.464999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-04-25,7.599999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-26,7.604166666666668,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-27,7.700833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-28,7.744999999999998,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-29,7.844166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-04-30,7.912499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-01,7.830833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-02,7.7925,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-03,7.801666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-04,7.8175,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-05,7.847500000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-06,7.912499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-07,7.990833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-08,8.031666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-09,8.060833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-10,8.059166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,0.0,,,,
2018-05-11,8.0975,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-12,8.1075,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-13,8.109166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-14,8.115,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.27,,,,,
2018-05-15,8.039166666666665,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-05-16,7.935833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-17,7.729166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.25,,,,,
2018-05-18,7.730833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.09,,,,,
2018-05-19,7.778333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-05-20,7.879166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-21,7.900000000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-05-22,7.820833333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.1,,,,,
2018-05-23,7.7799999999999985,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.05,,,,,
2018-05-24,7.723333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.52,,,,,
2018-05-25,7.745833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.21,,,,,
2018-05-26,7.643333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.52,,,,,
2018-05-27,7.512499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.1,,,,,
2018-05-28,7.451666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-05-29,7.271666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.86,,,,,
2018-05-30,7.272499999999998,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-05-31,7.3825,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-06-01,7.504166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-02,7.59,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-03,7.66,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-06-04,7.693333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.29,,,,,
2018-06-05,7.703333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-06,7.620833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.52,,,,,
2018-06-07,7.629166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-06-08,7.7575,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,,,,,
2018-06-09,7.826666666666665,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-10,7.824999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.95,,,,,
2018-06-11,7.7025,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.41,,,,,
2018-06-12,7.643333333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.33,,,,,
2018-06-13,7.5858333333333325,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,2.68,,,,,
2018-06-14,7.6325,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-06-15,7.656666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-06-16,7.635833333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.28,,,,,
2018-06-17,7.670833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-06-18,7.703333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.06,,,,,
2018-06-19,7.7441666666666675,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-06-20,7.762499999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-21,7.593333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-22,7.8374999999999995,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.12,,,,,
2018-06-23,7.926666666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-06-24,7.960000000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-25,8.001666666666665,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-26,8.020833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-06-27,7.945,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.4,,,,,
2018-06-28,7.946666666666665,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.22,,,,,
2018-06-29,8.0825,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.06,,,,,
2018-06-30,8.049999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-07-01,7.9425,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.63,,,,,
2018-07-02,7.819166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.91,,,,,
2018-07-03,7.692500000000002,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.8,,,,,
2018-07-04,7.632500000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.4,,,,,
2018-07-05,7.640000000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.09,,,,,
2018-07-06,7.619166666666666,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.08,,,,,
2018-07-07,7.6125,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-08,7.613333333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.61,,,,,
2018-07-09,7.509999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.56,,,,,
2018-07-10,7.355,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-07-11,7.514166666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.02,,,,,
2018-07-12,7.38,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.33,,,,,
2018-07-13,7.168333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-07-14,7.198333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-15,7.2266666666666675,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-16,7.140000000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-17,6.943333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.47,,,,,
2018-07-18,6.930000000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.01,,,,,
2018-07-19,6.929999999999999,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-20,6.939166666666668,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-21,6.848333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-22,6.865000000000001,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-23,6.9558333333333335,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-24,6.9975,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-25,7.055833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-26,7.0425,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-27,7.060833333333332,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-28,7.107500000000002,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-29,7.124999999999997,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-07-30,7.128333333333333,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.05,,,,,
2018-07-31,7.083333333333335,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.27,,,,,
2018-08-01,6.8525,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,1.75,,,,,
2018-08-02,6.701666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.26,,,,,
2018-08-08,6.693333333333334,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,6.0,0.13,,,,,,
2018-08-09,6.686666666666667,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.0,0.0,,,,
2018-08-10,6.704166666666668,US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,,,0.98,,,,,
